RP/0/RP0/CPU0:EBD-BHA-MPL-LTE-PE-RTR-34-123# sh ip int br
Bundle-Ether2.3483             10.88.66.190    Up              Down     NASIK-LTE-DATA-M
Bundle-Ether2.3484             10.88.82.190    Up              Down     NASIK-LTE-Signalling-Control-M
Bundle-Ether2.3485             10.88.98.190    Up              Down     NASIK-LTE-OnM-Management-M
Bundle-Ether2.3509             10.22.252.254   Up              Down     NASIK-LTE-DATA-M
Bundle-Ether2.3510             10.22.236.254   Up              Down     NASIK-LTE-Signalling-Control-M
Bundle-Ether2.3511             10.198.236.254  Up              Down     NASIK-LTE-OnM-Management-M
Bundle-Ether2.3539             10.123.212.46   Up              Down     NASIK-LTE-DATA-M
Bundle-Ether2.3540             10.123.196.46   Up              Down     NASIK-LTE-Signalling-Control-M
Bundle-Ether2.3541             10.229.68.46    Up              Down     NASIK-LTE-OnM-Management-M
Bundle-Ether2.3624             10.117.110.62   Up              Down     NASIK-LTE-DATA-M
Bundle-Ether2.3625             10.117.126.62   Up              Down     NASIK-LTE-Signalling-Control-M
Bundle-Ether2.3626             10.117.14.62    Up              Down     NASIK-LTE-OnM-Management-M
Bundle-Ether2.3702             10.120.195.190  Up              Down     NASIK-LTE-DATA-M
Bundle-Ether2.3703             10.120.203.190  Up              Down     NASIK-LTE-Signalling-Control-M
Bundle-Ether2.3704             10.120.211.190  Up              Down     NASIK-LTE-OnM-Management-M
Bundle-Ether2.3738             10.68.128.206   Up              Down     NASIK-LTE-DATA-M
Bundle-Ether2.3739             10.68.144.206   Up              Down     NASIK-LTE-Signalling-Control-M
Bundle-Ether2.3740             10.68.160.206   Up              Down     NASIK-LTE-OnM-Management-M
Bundle-Ether2.3762             10.68.138.46    Up              Down     NASIK-LTE-DATA-M
Bundle-Ether2.3763             10.68.154.46    Up              Down     NASIK-LTE-Signalling-Control-M
Bundle-Ether2.3764             10.68.170.46    Up              Down     NASIK-LTE-OnM-Management-M
Bundle-Ether2.3810             10.68.143.62    Shutdown        Down     NASIK-LTE-DATA-M
Bundle-Ether2.3811             10.68.159.62    Shutdown        Down     NASIK-LTE-Signalling-Control-M
Bundle-Ether2.3812             10.68.175.62    Shutdown        Down     NASIK-LTE-OnM-Management-M
Bundle-Ether2.3831             10.39.135.46    Shutdown        Down     NASIK-LTE-DATA-M
Bundle-Ether2.3832             10.39.167.46    Shutdown        Down     NASIK-LTE-Signalling-Control-M
Bundle-Ether2.3833             10.39.151.46    Shutdown        Down     NASIK-LTE-OnM-Management-M
Bundle-Ether2.3909             10.88.112.14    Up              Down     NASIK-LTE-DATA-M
Bundle-Ether2.3910             10.88.116.14    Up              Down     NASIK-LTE-Signalling-Control-M
Bundle-Ether2.3911             10.88.120.14    Up              Down     NASIK-LTE-OnM-Management-M
Bundle-Ether2.3927             10.88.112.46    Shutdown        Down     NASIK-LTE-DATA-M
Bundle-Ether2.3928             10.88.116.46    Shutdown        Down     NASIK-LTE-Signalling-Control-M
Bundle-Ether2.3929             10.88.120.46    Shutdown        Down     NASIK-LTE-OnM-Management-M
Bundle-Ether2.3930             10.88.112.62    Up              Down     NASIK-LTE-DATA-M
Bundle-Ether2.3931             10.88.116.62    Up              Down     NASIK-LTE-Signalling-Control-M
Bundle-Ether2.3932             10.88.120.62    Up              Down     NASIK-LTE-OnM-Management-M
Bundle-Ether2.3933             10.88.112.78    Up              Down     NASIK-LTE-DATA-M
Bundle-Ether2.3934             10.88.116.78    Up              Down     NASIK-LTE-Signalling-Control-M
Bundle-Ether2.3935             10.88.120.78    Up              Down     NASIK-LTE-OnM-Management-M
Bundle-Ether5.2702             202.56.243.105  Up              Down     BBNL-INTERNET
Bundle-Ether5.2703             172.23.46.41    Shutdown        Down     RFMS-MGMT-M
Bundle-Ether5.4972             125.17.187.249  Up              Down     BBNL-INTERNET
Bundle-Ether5.5004             10.71.163.161   Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5008             10.171.154.82   Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.5010             172.18.33.121   Up              Down     FIS-GLOBAL-BUSINESS-17-S4
Bundle-Ether5.5012             172.16.103.121  Up              Down     LIC-Housing-Finance-S3
Bundle-Ether5.5042             10.6.106.193    Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5043             10.6.178.161    Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5074             10.6.203.49     Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5080             10.241.237.185  Up              Down     IDBI-BANK-2-MESH
Bundle-Ether5.5081             10.7.190.177    Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5091             10.101.213.49   Up              Down     HDFC-M
Bundle-Ether5.5092             10.241.237.57   Up              Down     IDBI-BANK-2-MESH
Bundle-Ether5.5110             10.6.134.33     Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5114             10.26.148.105   Up              Down     ICICI-BANK-MESH
Bundle-Ether5.5139             10.71.32.17     Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5147             10.71.163.209   Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5154             10.71.29.177    Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5186             10.7.41.17      Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5191             10.180.31.1     Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5198             10.10.249.125   Up              Down     Dombivili-Nagri-Sahakari-S3
Bundle-Ether5.5237             172.38.215.13   Up              Down     HORIZON-PACKS-PVT-S
Bundle-Ether5.5247             10.171.161.166  Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.5249             10.101.135.117  Up              Down     HDFC-M
Bundle-Ether5.5254             10.171.148.186  Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.5275             10.4.74.97      Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5284             10.180.77.65    Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5346             10.5.0.21       Up              Down     The-Shamrao-Vithal-Co-2-M
Bundle-Ether5.5400             10.171.176.118  Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.5411             178.30.37.237   Up              Down     YES-BANK-S4
Bundle-Ether5.5441             10.3.45.145     Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5447             10.26.233.89    Up              Down     ICICI-BANK-MESH
Bundle-Ether5.5463             10.171.160.214  Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.5469             10.4.14.1       Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5473             10.189.98.33    Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5526             10.4.165.193    Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5545             10.4.31.129     Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5555             10.61.225.33    Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5557             10.7.162.1      Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5616             10.171.184.94   Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.5626             182.72.55.249   Up              Down     BBNL-INTERNET
Bundle-Ether5.5639             10.171.145.46   Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.5644             10.109.8.33     Up              Down     BANK-OF-MAHARASHTRA-5-S52
Bundle-Ether5.5648             172.18.6.53     Up              Down     FIS-PAYMENTS-SOLUTIONS-7-S2
Bundle-Ether5.5666             10.4.105.97     Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5669             10.101.136.225  Up              Down     HDFC-M
Bundle-Ether5.5739             172.38.24.5     Up              Down     Fullerton-India-Credit-S
Bundle-Ether5.5750             10.49.1.226     Up              Down     CHOLAMANDALAM-2-S
Bundle-Ether5.5810             10.241.2.41     Up              Down     EQUITAS-SMALL-S
Bundle-Ether5.5871             10.7.169.241    Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5885             10.26.215.73    Up              Down     ICICI-BANK-MESH
Bundle-Ether5.5889             10.9.57.161     Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.5894             10.171.83.186   Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.5916             10.26.172.153   Up              Down     ICICI-BANK-MESH
Bundle-Ether5.5984             10.177.238.89   Up              Down     HDFC-S
Bundle-Ether5.6000             10.7.63.161     Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.6001             10.4.142.49     Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.6039             10.105.85.245   Up              Down     CHOLAMANDALAM-S
Bundle-Ether5.6108             172.36.205.17   Up              Down     SBI-S6
Bundle-Ether5.6109             172.35.17.157   Up              Down     HERO-HONDA-MOTORS-3-S19
Bundle-Ether5.6113             10.234.53.90    Up              Down     CBI-M
Bundle-Ether5.6139             10.3.243.113    Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.6147             172.40.98.29    Up              Down     Punjab-National-M
Bundle-Ether5.6154             10.101.139.17   Up              Down     HDFC-M
Bundle-Ether5.6180             172.35.19.25    Up              Down     HERO-HONDA-MOTORS-3-S
Bundle-Ether5.6190             10.171.183.70   Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.6193             172.10.11.125   Up              Down     IFFCO-TOKIO-S3
Bundle-Ether5.6196             10.5.49.13      Up              Down     HOUSING-DEVELOPMENT-S6
Bundle-Ether5.6200             10.4.109.113    Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.6279             182.76.18.45    Up              Down     BBNL-INTERNET
Bundle-Ether5.6284             10.171.215.66   Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.6300             10.4.102.177    Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.6321             10.109.4.9      Up              Down     BANK-OF-MAHARASHTRA-5-S3
Bundle-Ether5.6328             10.171.215.6    Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.6341             125.23.12.241   Up              Down     BBNL-INTERNET
Bundle-Ether5.6342             10.234.53.126   Up              Down     CBI-M
Bundle-Ether5.6356             172.41.164.117  Up              Down     COMPUTER-AGE-MANAGEMENT-MESH
Bundle-Ether5.6374             10.28.0.249     Up              Down     ICICI-BANK-MESH
Bundle-Ether5.6391             125.18.103.109  Up              Down     BBNL-INTERNET
Bundle-Ether5.6419             172.40.98.1     Up              Down     Punjab-National-M
Bundle-Ether5.6441             182.75.249.157  Up              Down     BBNL-INTERNET
Bundle-Ether5.6496             172.18.1.141    Up              Down     TOYOTA-MESH
Bundle-Ether5.6526             10.7.71.49      Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.6541             10.3.92.81      Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.6556             10.109.6.197    Up              Down     BANK-OF-MAHARASHTRA-5-S35
Bundle-Ether5.6557             10.27.30.169    Up              Down     ICICI-BANK-MESH
Bundle-Ether5.6558             10.171.102.70   Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.6559             10.5.193.209    Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.6589             10.5.0.241      Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.6609             172.35.30.165   Up              Down     HERO-HONDA-MOTORS-3-S18
Bundle-Ether5.6668             172.37.6.157    Up              Down     MAHINDRA-FINANCIAL-SERVICES-S2
Bundle-Ether5.6678             10.101.153.21   Up              Down     HDFC-M
Bundle-Ether5.6688             10.27.31.185    Up              Down     ICICI-BANK-MESH
Bundle-Ether5.6700             182.78.179.57   Up              Down     BBNL-INTERNET
Bundle-Ether5.6725             10.102.43.133   Up              Down     HDFC-M
Bundle-Ether5.6773             172.17.255.85   Up              Down     AKSENTT-TECH-S2
Bundle-Ether5.6774             172.36.128.81   Up              Down     SBI-Fund-S
Bundle-Ether5.6781             172.38.56.93    Up              Down     Fullerton-India-Credit-S3
Bundle-Ether5.6789             172.17.255.101  Up              Down     AKSENTT-TECH-S
Bundle-Ether5.6798             10.241.3.61     Up              Down     EQUITAS-SMALL-S7
Bundle-Ether5.6885             182.72.63.105   Up              Down     BBNL-INTERNET
Bundle-Ether5.6898             10.171.158.194  Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.6900             172.36.80.141   Up              Down     RAYMOND-M
Bundle-Ether5.6913             10.105.83.65    Up              Down     CHOLAMANDALAM-S13
Bundle-Ether5.6932             10.26.215.217   Up              Down     ICICI-BANK-MESH
Bundle-Ether5.6937             125.16.201.137  Up              Down     BBNL-INTERNET
Bundle-Ether5.6945             10.4.43.65      Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.6947             10.3.212.225    Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.6958             172.38.8.21     Up              Down     VE-COMMERCIAL-VEHICLES-S7
Bundle-Ether5.6988             10.248.5.98     Up              Down     UCO-Bank-MESH
Bundle-Ether5.6989             10.241.238.117  Up              Down     IDBI-BANK-2-MESH
Bundle-Ether5.6991             172.35.18.113   Up              Down     HERO-HONDA-MOTORS-3-S2
Bundle-Ether5.7043             10.241.112.213  Up              Down     IDBI-BANK-2-MESH
Bundle-Ether5.7059             172.40.172.237  Up              Down     MAHINDRA-FINANCIAL-SERVICES-S20
Bundle-Ether5.7103             10.171.110.74   Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.7105             10.201.37.165   Up              Down     UNION-BANK-INDIA-MESH
Bundle-Ether5.7114             10.171.183.178  Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.7139             160.160.35.2    Up              Down     THE-JALGAON-PEOPLES-S2
Bundle-Ether5.7149             10.4.73.1       Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.7197             10.28.1.10      Up              Down     EDELWEISS-BROKING-S4
Bundle-Ether5.7208             10.37.56.205    Up              Down     Bajaj-Finance-Ltd-S
Bundle-Ether5.7254             172.40.52.33    Up              Down     ORIENTAL-STRUCTURAL-ENGINEERS-S3
Bundle-Ether5.7300             172.41.220.149  Up              Down     INDIAN-OVERSEAS-BANK-M
Bundle-Ether5.7362             10.4.241.129    Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.7441             10.27.103.61    Up              Down     ICICI-BANK-MESH
Bundle-Ether5.7475             172.41.220.25   Up              Down     INDIAN-OVERSEAS-BANK-M
Bundle-Ether5.7481             10.241.119.9    Up              Down     IDBI-BANK-2-MESH
Bundle-Ether5.7489             182.75.139.241  Up              Down     BBNL-INTERNET
Bundle-Ether5.7547             10.241.238.81   Up              Down     IDBI-BANK-2-MESH
Bundle-Ether5.7551             59.145.117.77   Up              Down     BBNL-INTERNET
Bundle-Ether5.7714             10.109.6.193    Up              Down     BANK-OF-MAHARASHTRA-5-S28
Bundle-Ether5.7812             10.37.166.65    Up              Down     Indian-Bank-M
Bundle-Ether5.7891             172.37.83.17    Up              Down     CANARA-BANK-M
Bundle-Ether5.7894             172.40.21.1     Up              Down     KOTAK-MAHINDRA-M
Bundle-Ether5.7947             10.234.53.114   Up              Down     CBI-M
Bundle-Ether5.8004             10.201.37.169   Up              Down     UNION-BANK-INDIA-MESH
Bundle-Ether5.8056             10.171.140.10   Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.8112             10.27.55.169    Up              Down     ICICI-BANK-MESH
Bundle-Ether5.8134             10.100.167.217  Up              Down     HDFC-M
Bundle-Ether5.8198             125.17.210.197  Up              Down     BBNL-INTERNET
Bundle-Ether5.8239             172.18.6.57     Up              Down     FIS-PAYMENTS-SOLUTIONS-7-S3
Bundle-Ether5.8254             182.75.189.165  Up              Down     BBNL-INTERNET
Bundle-Ether5.8284             10.5.191.137    Up              Down     AXIS-BANK-7-S68
Bundle-Ether5.8337             10.37.162.233   Up              Down     BANK-OF-INDIA-2-Mesh
Bundle-Ether5.8441             10.4.6.221      Up              Down     default
Bundle-Ether5.8445             10.37.22.97     Up              Down     Bajaj-Finance-Ltd-S3
Bundle-Ether5.8496             10.241.119.209  Up              Down     IDBI-BANK-2-MESH
Bundle-Ether5.8519             unassigned      Up              Up       default
Bundle-Ether5.8520             10.234.52.38    Up              Down     CBI-M
Bundle-Ether5.8526             10.171.28.254   Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.8732             10.241.118.65   Up              Down     IDBI-BANK-2-MESH
Bundle-Ether5.8765             10.200.182.70   Up              Down     DIT-PDC-S3
Bundle-Ether5.8773             unassigned      Up              Up       default
Bundle-Ether5.8810             10.7.239.49     Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.8847             172.40.55.9     Up              Down     THE-MAHARASHTRA-STATE-S6
Bundle-Ether5.8858             10.37.24.89     Up              Down     Bajaj-Finance-Ltd-S8
Bundle-Ether5.8863             10.6.86.81      Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.8865             10.5.164.245    Up              Down     AXIS-BANK-7-S25
Bundle-Ether5.8868             10.10.9.21      Up              Down     default
Bundle-Ether5.8947             172.38.252.137  Up              Down     MAHINDRA-FINANCIAL-SERVICES-S3
Bundle-Ether5.8962             172.40.128.157  Up              Down     MAHARASHTRA-POLLUTION-M
Bundle-Ether5.8989             172.40.27.241   Up              Down     KOTAK-MAHINDRA-M
Bundle-Ether5.8992             172.37.146.37   Up              Down     THOMAS-MESH
Bundle-Ether5.9091             10.101.149.197  Up              Down     HDFC-M
Bundle-Ether5.9117             10.105.83.85    Up              Down     CHOLAMANDALAM-S8
Bundle-Ether5.9118             10.109.6.37     Up              Down     BANK-OF-MAHARASHTRA-5-S27
Bundle-Ether5.9200             10.109.5.241    Up              Down     BANK-OF-MAHARASHTRA-5-S12
Bundle-Ether5.9205             10.109.6.113    Up              Down     BANK-OF-MAHARASHTRA-5-S40
Bundle-Ether5.9354             172.36.254.17   Up              Down     Fullerton-India-Credit-S2
Bundle-Ether5.9371             172.36.45.89    Up              Down     EMCO-LIMITED-M
Bundle-Ether5.9473             172.40.26.169   Up              Down     KOTAK-MAHINDRA-M
Bundle-Ether5.9582             10.102.28.73    Up              Down     HDFC-M
Bundle-Ether5.9601             unassigned      Up              Up       default
Bundle-Ether5.9755             10.37.38.1      Up              Down     Bajaj-Finance-Ltd-S20
Bundle-Ether5.9785             10.171.160.22   Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.9802             unassigned      Up              Up       default
Bundle-Ether5.9825             172.40.148.233  Up              Down     Punjab-National-M
Bundle-Ether5.9860             10.109.4.89     Up              Down     BANK-OF-MAHARASHTRA-5-S29
Bundle-Ether5.9863             10.52.52.1      Up              Down     default
Bundle-Ether5.9947             172.40.23.37    Up              Down     KOTAK-MAHINDRA-M
Bundle-Ether85.550             10.61.37.203    Down            Down     MAH-GOA-BICC-SIG
Bundle-Ether85.551             10.61.37.235    Down            Down     MAH-GOA-BICC-PAYLOAD
Bundle-Ether85.552             10.61.116.203   Down            Down     MAHARASHTRA-GOA-ABIS-2G
Bundle-Ether85.553             10.61.116.235   Down            Down     MAH-GOA-GB
Bundle-Ether85.554             10.61.37.15     Down            Down     NASIK-LTE-OnM-Management-M
Bundle-Ether85.555             10.61.37.47     Down            Down     BCLD-45-MESH
Bundle-Ether5.10006            10.6.39.193     Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.10240            10.165.26.209   Up              Down     LIC-CORP-1-M
Bundle-Ether5.10542            172.41.220.69   Up              Down     SYNDICATE-BANK-3M
Bundle-Ether5.12052            10.165.27.41    Up              Down     LIC-CORP-1-M
Bundle-Ether5.13014            10.201.47.129   Up              Down     UNION-BANK-INDIA-MESH
Bundle-Ether5.15074            10.165.32.69    Up              Down     LIC-MUTUAL-M
Bundle-Ether5.15186            10.165.32.73    Up              Down     LIC-MUTUAL-M
Bundle-Ether5.15545            10.165.32.65    Up              Down     LIC-CORP-1-M
Bundle-Ether5.51471            10.171.178.198  Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.55551            unassigned      Up              Up       default
Bundle-Ether5.67101            10.4.60.241     Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.67102            10.109.7.137    Up              Down     BANK-OF-MAHARASHTRA-5-S25
Bundle-Ether5.67103            10.201.47.133   Up              Down     UNION-BANK-INDIA-MESH
Bundle-Ether5.67104            10.171.204.118  Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.78951            10.71.29.145    Up              Down     WI-MAX-MANAGEMENT
Bundle-Ether5.78952            10.171.151.6    Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.78953            10.171.146.162  Up              Down     State-Bank-of-India-3-M
Bundle-Ether5.78954            182.74.212.161  Up              Down     BBNL-INTERNET
Bundle-Ether5.78955            10.109.9.125    Up              Down     BANK-OF-MAHARASHTRA-5-S2
Bundle-Ether5.95632            10.241.116.101  Up              Down     IDBI-BANK-2-MESH
Loopback0                      202.123.34.123  Up              Up       default
Loopback100                    116.119.9.11    Up              Up       default
MgmtEth0/RP0/CPU0/0            unassigned      Shutdown        Down     default
PTP0/RP0/CPU0/0                unassigned      Shutdown        Down     default
MgmtEth0/RP0/CPU0/1            unassigned      Shutdown        Down     default
MgmtEth0/RP1/CPU0/0            unassigned      Shutdown        Down     default
PTP0/RP1/CPU0/0                unassigned      Shutdown        Down     default
MgmtEth0/RP1/CPU0/1            unassigned      Shutdown        Down     default
HundredGigE0/4/0/0             unassigned      Up              Up       default
HundredGigE0/4/0/1             unassigned      Shutdown        Down     default
HundredGigE0/4/0/2             unassigned      Up              Up       default
HundredGigE0/4/0/3             unassigned      Up              Up       default
HundredGigE0/4/0/4             unassigned      Up              Up       default
HundredGigE0/4/0/5             unassigned      Shutdown        Down     default
HundredGigE0/4/0/6             unassigned      Shutdown        Down     default
TenGigE0/4/0/7/0               unassigned      Up              Up       default
TenGigE0/4/0/7/1               unassigned      Down            Down     default
TenGigE0/4/0/7/2               unassigned      Up              Up       default
TenGigE0/4/0/7/3               unassigned      Shutdown        Down     default
TenGigE0/4/0/7/4               unassigned      Shutdown        Down     default
TenGigE0/4/0/7/5               unassigned      Shutdown        Down     default
TenGigE0/4/0/7/6               unassigned      Shutdown        Down     default
TenGigE0/4/0/7/7               unassigned      Up              Up       default
TenGigE0/4/0/7/8               unassigned      Up              Up       default
TenGigE0/4/0/7/9               unassigned      Up              Up       default
HundredGigE0/5/0/0             unassigned      Shutdown        Down     default
HundredGigE0/5/0/1             unassigned      Shutdown        Down     default
RP/0/RP0/CPU0:EBD-BHA-MPL-LTE-PE-RTR-34-123#
